Thread ID,Text
1417304052,"Hi, I visit JNB from CPT to see my daughter (16) who is at St Mary's. Thanks. Hi Johan It was a pleasure hosting you. I have left you a 5 star review online. I wrote the following ""Johan T spent a few nights in our apartment and was a wonderful guest. The communication with us was great - always polite, friendly and quick. The apartment was looked after and kept clean and tidy as it was found. It was a pleasure to host Johan T and I would definitely recommend Johan T as a guest to anyone."" When rating us after your stay, please consider that Airbnb’s ratings are totally different than the classic hotel star rating system. You should know that Airbnb can close down a listing that drops below an average of 4.3 stars. There system is rather confusing. To give you a better understanding, we designed the following (cheeky) guide to the rating system: ***** (5 stars) = perfection does not exist, but considering what I paid and where I stayed, I was happy here. **** (4 stars) = several issues need to be improved. *** (3 stars) = major problems ** (2 stars) = close the place down * (1 stars) = put the hosts in jail We always strive to give our guests a 5 star experience. Please let us know of any problem you may have had during your stay and we will do everything within our power to solve it for future. We hope to hear from you again soon. The Starhost Team Hey Johan, I hope that you’ve enjoyed your stay. Tomorrow will be your check out day by 10:00 am latest. For check out just: Please turn off all lights and aircon. Please lock the balcony door. Please lock front door and give the keys back to reception at the front. Please take note: Any last-minute extension requests are subject to availability of the apartment. In addition, should you send an extension request between 18h00 – 21h00 the day before checking out, an additional R200 late fee will be billed before the extension can be accepted. Furthermore, we are unable to accept extension requests sent after 21h00. You would be required to make a new booking or pay for the cleaning tomorrow. We therefore urge you to request any extensions as soon as possible to avoid disappointment. Feel free to reach out if you have any questions Best, The Starhost Team Hey Johan, I hope you have arrived safely and check in went smoothly. Hopefully you are making yourself at home and settling in alright and that you are enjoying your stay so far. Please also just remember that check out is at 10am latest on your check out date. Excited to be hosting you. Always here to help, The Starhost Team Sounds good, thanks... Hi Johan Thank you so much for booking with us! We will be in contact two days before your arrival day with all of the details you'll need for a smooth check in and a wonderful stay. If you would like to get in touch, and have any questions before or during your stay, we request that you use this message platform to message us. This will result in an immediate response during our working hours of 8am – 10pm daily. Please note that the number provided on the channel for us will not work as this is my private number and set to do not disturb. Hence, I am unable to assist and be contactable by phone. However, I have a dedicate online guest communication centre who will respond to you during the hours mentioned. Shout if you would prefer us to use whatsapp message for communication. If you have a critical issue – please message here with the issue and request for urgent assistance. If the online team cannot assist via a reply message immediately, they will send you my number for urgent assistance as well as warn me to expect the call so I can make myself available. Looking forward to hosting you. Thanks Checked in... Everything is 💯, thanks. Hi Johan, Your check in date is getting close and we are excited for your arrival! Reminding you that the address is 7 Hood Avenue The Apex on Smuts, Johannesburg, Gauteng 2196, South Africa Check in is on May 14th, 2023 from 3pm - 10pm Check out is on May 21st, 2023 by 10:00 am. We have exclusively partnered with MU Africa tours. A registered tour and transport service company. They are here for our guests. Offering them private/personal transfers, tours and more. If you would like airport transfer please let us know so we can put you in direct contact with them. Just a friendly reminder that we are not serviced apartments. We offer a complimentary clean once a week if your stay is for more than 7 nights. Cleaning equipment and appliances such as broom, mop and washing machine are provided. The apartment is self catering; but to help get you started we provide you with a small quantity of tea, coffee and sugar; as well as some hand soap and shower gel, sunlight liquid and a lined kitchen bin. An unused roll toilet paper per bathroom. We will replenish these once a week if your stay is for longer than 7 nights. As promised here are the instructions for smooth check in: Unit 701 The Apex on Smuts Corner Hood Ave &, Jan Smuts Ave, Rosebank, Johannesburg, 2196 There are two entrances Pedestrian entrance on the left side and parking entrance on the right. If you are coming via uber/taxi/foot - go straight into the pedestrian entrance. There is a reception there. Please ask them for the keys for unit 701. They have been dropped off today. If you are coming via car - go to the parking entrance. Security will ask you the reason for your visit. You will say you are a guest at 701. He will make you sign the entrance book. Then go up the small ramp. Turn immediately right and on the right side two parking's are ours. On the wall it says 701 but on the parking ground it says 50 and 52. Security are very helpful at pointing this out as well :) Once you have parked you can go to reception and ask for the keys. Once you have the keys go into the lift. 7th floor. Turn left out the lift. We are the corner unit. Keys for front door only. WIFI: Network: Apex_FL7_U701 Password: test1234 We have Netflix. Balcony door keys are kept in the balcony door. Please let us know if you have any questions. Please also remember the communication methods we mentioned in your booking confirmation message - this will ensure swift response, :) We regret to let you know that should you misplace the key after hours we will not be able to assist in a spare key to open. All lost keys are charged at R550 per key. We look forward to hosting you soon! All the best, The Starhost Team"
1485076150,"Please be aware! So sorry ! Not too sure! Security sent me this message niece. When you get back to the vantage please ask reception . I’ll look it up as well Hi Vaso, I've checked in and all is well, thanks. Will collect my daughter later. Thanks Johan. Thank you go well! Looking forward to hosting you! I am not sure of your arrival time so I will leave your keys and a car tag for parking in a key safe outside unit 503 The code to open it is 125. Parking is on level-1 bay 503 Wi fi and Netflix information will be left in a note on the dining room table. Reception will be notified of your arrival. The Address:The Vantage 23 Tyrwhitt Avenue Rosebank (opposite the hotel 54 on Bath) Enjoy your stay. If you have any queries please contact me. Regards Vaso 👍🏻 Water repairs! Welcome ! Thanks. 👍🏻 Morning Vaso, I'm departing for Cape Town this morning. I leave the key in the lock box, code 125. Many thanks Johan. Sounds great, thank you. Johan"
1545513004,"You are welcome! Perfect... Should be put hy 09h00...cheers Johan Dear Johan, Kindly note that Eskom, our electricity provider, is currently implementing load shedding. The property is equipped with a generator, but the frequency of the load shedding has put a strain on the generator and at times wont be able to handle the load. Should the building's generator fail we will inform you. We apologise for any inconvenience that may be caused. Yours Sincerely, Poonam & Team You are welcome 🙏🏾 Hi, yes, I saw all the rules, thanks. The place is very nice. I'm only here to look after my daughter and I work on the US markets till 22h00, so definitely no parties, noise, etc. Thank you for checking in. Hey Johan, Hope you are doing well ! Just wanted to check in and ask if you enjoyed your stay with us ? It was so lovely hosting you, thank you for staying with us. Please do leave a review as your kind words can help promote the work we do. Kind regards Tadiwa Hi Johan, Your parking bay is 516 in basement -1 Hi Johan Hope you are well ! Kindly note that we are at the property from 8am till 8:30pm , please advise when should we send someone to come and chat with you , or you are welcome to WhatsApp us on +27 81 066 2641 /+27 83 756 4570. Thank you for advising us Johan! Hi, I've checked out and the key is in the lock box, many thanks... Johan Hi Easy Stays, I'd like to chat to someone about my planned accommodation needs for 2024 if possible, can you please refer me? Tx Johan Dear Johan, Hope you are well ! Kindly wanted to check in and ask if you are enjoying your stay ? Please do take note of the important information sheets that are pasted on the kitchen cupboards. For any other information or help that you might need, please do not hesitate to contact us. We want you to have a perfect time Best Regards, Poonam and Team Hi Poonam and team, can you please advise as to the parking bay number for my reservation, my registration number is CAA121393. Many thanks, Johan. 2pm...okay? Will text shortly... Thanks Dear Johan Thank you for staying with us, it was such a pleasure hosting you. Kindly note, check out is tomorrow at 10h00. On departure, kindly drop the keys in the lockbox using the code 2525 Looking forward to hosting you again soon. Stay safe! Best Regards, Clive Good Morning Johan, What time will you be arriving at the property today *out Dear Johan, Kindly see the check in details below. You are booked into apartment number 516 on Level 5. DRIVING TO THE BUILDING 1. Please proceed to the parking entrance located on the Bath Avenue side of the building. 2. Upon arrival at the boom gate, please mention to the guard the apartment number. 3. Your parking slot number is 516. This is located on level -1 of the basement. 4. Please only park in your designated slot. In case the slot is occupied, please contact us and we will resolve the matter. 5. Kindly use the lifts and proceed to the check in station situated on level 0. DROPPED OFF AT THE BUILDING OR WALKING TO BUILDING 1. Please proceed to the security desk on level 0 which is on the Tyrwhitt Avenue side of the building. CHECK IN PROCESS ONCE AT SECURITY DESK 1. Please mention to the guard on duty that you have booked with Poonam’s AirBnb along with the unit number. 2. Please message us on this platform mentioning you are at the security desk so that a friendly team member can come down to assist you. 3. You will be required to fill in all relevant particulars into the electronic check in station as per legal and building requirements. 4. Once filled in the team member will check you into the apartment. The team member will also show you the facilities and answer any questions you may have. 5. The Team member will leave a set of keys along with an access gate tag. You will be required to leave these in the lockbox at check out. The code will be sent to you on the evening prior to your departure. Your communication will be vital in ensuring that your check-in is smooth and swift. Best Regards, Poonam and Team 2pm is perfect! Dear Johan, Thank you so much for choosing to stay in our apartment we are so excited to host you! Here is some information that you will find useful. Please read this carefully. GETTING TO THE APARTMENT The apartment is located at the building called THE VANTAGE which is situated on 23, Tyrwhitt Avenue in Rosebank. You are welcome to reach out to us for detailed instructions on how to get to the building. ABOUT THE NEIGHBOURHOOD The area around THE VANTAGE is safe and secure and is a less than a 2 minute walk from the Rosebank mall which has banks, restaurants, a movie theatre and lots more (including a Starbucks just up the road from the apartment). CHECK IN The check-in time is from 14:00, but please do let us know your expected time of arrival. We welcome guests personally through a team on site between 14:00 and 20:00 hours. Our team member will show you the facilities of the apartment. Should you be reaching after 20:00, please reach out to us and make prior arrangements at least 24 hours in advance. Kindly note that as per building rules, you will be required to present proof of identification at check in that includes guests & your visitors. The acceptable identification is a South African bar coded ID Book or Card, a Government issued Drivers License or an International Passport. A copy of this document will be taken and handled as per legal requirements. CHECK OUT The check out time is strictly till 10:00. HOUSE RULES Please note that the building is a residential premises and guests are required to adhere to the building rules. At check in, you should familiarize yourselves with the rules. You will be required to accept these rules at the electronic check in station. We would be happy to provide you with a copy should you require. The visitors to the apartment will also have to adhere to the check in procedures. Amongst others, the following are the important rules that you have to abide by (and are a condition of your booking with us)- 1. Maximum 2 guests per one bedroom plus a maximum of 2 visitors during visiting hours. 2. Maximum 4 guests per two bedroom plus a maximum of 2 visitors during visiting hours. 3. The visitors can only be present in the apartment from 08:00 till 21:00 hours. 4. No loud music, TV or any form of noise. 5. No parties are allowed either inside the apartment or on corridors. 6. No consumption of alcohol in common areas of the building. 7. Due to the current Pandemic, all Government COVID regulations have to be followed. Failure to adhere to the above will result in eviction. In case you are evicted, no refund will be provided and in addition a building fine amount will be charged. A detailed check in message will be sent to you on the morning of your arrival by 10 AM. In the meantime, should you have any further questions/clarifications regarding the apartment or the neighborhood or generally about Johannesburg, please feel free to write to me. Always happy to help! Kind regards, Poonam and Team *by Grazie... 👌🏻 Hi Johan You are welcome ! We are glad you love the place! Have a great evening."
1738678108,"Hi Johan, thank you for approving. Just a question, is the unit affected by loadshedding? Morning Johan, we will be out at around 9.30. Will put the keys in the box. The stay was amazing and I hope to stay in your lovely apartment again in the future What a treat! Thank you! Hi Johan, can I park in the driveway or must I park in the street? Let me know if all is good... 👌🏻 Hi Greg, thanks for the booking request. Can you be so kind as to forward your full names, as per ID, for our security / risk checking process. Much appreciated, Johan. 👌🏻 alexis147 Hi Greg, just enquiring as to whether your stay is going well. Please advise if you need anything. Many Thanks, Johan. Hi Johan, sorry to worry you so late, what is the wifi password? Hi Johan, Hope you are well. I am traveling to CPT for work with my father and look forward to staying in your beautiful unit! Good morning Greg, check-out is tomorrow before 10h00, if you could put both sets of keys in the lock box again (9988) it would be appreciated. I trust you had a good stay and wishing you safe travels tomorrow! Okay amazing, thank you Awsome thank you! Great! ... Left you something in the fridge 🥂... If it gets hot open the back door and the balcony door, gives you a nice breeze to cool things down... Morning Greg, the keys will be in the lock box from 15h00 today. The code for the lock box is 9988, please turn the dials back to 0000 once retrieved. The address is 27 Bellair Rd, Vredehoek and the entrance is on the right. Safe travels! Regards Johan. Hi Greg, there is an inverter and 10kwh of batteries. The oven doesn't work during loadshedding, but the gas hob, microwave and airfryer do! Wifi and all televisions on the inverter, so should be no issues. All good, beautiful place! Thank you Gregory Benjamin Eizenberg Benjamin Eizenberg Driveway is perfect... Hi Johan, everything is great, thanks for checking in Thank you! Have a great weekend"
1738726577,"Hi Johan We want to rent this unit for March April and May. We have a 2 years old. Is there an elevator to go up and down with the pram? Hi Benoit, there are only stairs I'm afraid. There is one set of straight stairs at the back of the house and another windy set at the entrance. You can store/keep the pram at the bottom entrance where there is a storage space. Please advise. Johan Ok, super. I’m at deer park for a beer so will be there between 18:30 and 19:00 if ok for you ? Thanks Hi Benoit, oh, so you're next door. The bottom door locks, the stairs are used only by this apartment, i.e. no 27 Bellair. So yes ,very secure. Sure. Tell me when and I what time and I show up 😂 I’m at the gate Come have a look, if you want to... Morning Benoit, I'm getting more March bookings, but waiting for you to confirm. Can you possibly advise later today? Thanks, Johan Perfect.... I'm here, so whenever you're ready... ;-) Hi Johan Thanks for replying so quickly. Will the pram be safe in that space you mention? We live in 23 Bellair road right not, maybe there would be an option to have a look? The construction here is driving us mad and they have to remove our windows."
1738932761,"Hi there! Whats the best rate you can do for a 1 month stay from the start of March to the end of March? In rands, of course. Resend after I've unblocked the dates.... Came right! Feel free to contact me with anything you need. I see theres a small office room on the plan too. Thats nice. There are no photos of that included in the listing. Sorry the app included a 20% discount that was not part of our deal. Let me see if I can resolve this with Airbnb. Howzit Johan, are you able to rent it out for the next 30 days? I'm weighing up my options right now and I'm looking to boom something within the next hour or two. I wouldn't ask if it wasn't crucial. Thank you for hopefully understanding. We greed on R48000... yeah true. Okay let me try. yep Done Morning Dean, tomorrow the gardener/maintenance guy Christopher will clean/water the garden and attend to finishing the repaired crack above one of the three prints inside. If you can let Christopher inside at some time it will be appreciated. He is totally trustworthy. Please advise. Johan and still maintain a 31 day booking I can work with that....but you please need to please book 6-23 Mar (18 nights) and 25 Mar to 7th of April (13 nights) and pay within 2 hours as I have another booking pending acceptance for the 28th to 31st March. Please confirm and I'll send you the special rate for the two bookings. The first will be at R1850 (1850x18) and the second at R1131 (1131x13), making up your total. Can you please advise? it worked out to the price we agreed. yup that sounds good Is it because of the unavailability on the 24th? Yes I've booked 👊🏻 Let me know when you send it through I'll get that taken care of for ya! Okay, let me decline your 30 day request and then you request again? Sorry I've accepted other bookings now, thanks for your interest. Morning Dean, I'm getting booking enquiries from the 27th, please advise...Thanks, Johan. Maybe we could do a lil trip somewhere during those 2 days that its booked There was an additional 5% system calculated for the month duration... You already get 5% for every completed week and 5% extra for 3ach month... I'll leave you a good bottle of wine 🍷🥂 I would prefer if we continue with the booking on AirBnB platform please I see thats the current nightly rate independent of long stays. 31 days comes out to R57,350. Do you by chance have any wiggle room (other than the beautiful bottle of wine you so kindly offered). Kindly understand that my sister and I need to stay within budget and that's R48k. Kindly work with me. Yeah... 6-22 March days are still available. My mom also has some airbnb's I know how it is I dont know why my airbnb shows in pounds Possibly work around the current booking Not letting me do so :| Morning! keeps on expiring brother Is this the best price? Before was cheaper oddly enough :) eight eight two zero Morning Dean, trust your travelling was all good. You can check-in from 15h00 today. The keys to the apartment are in the lock box outside the entrance on the right of the block. The code is 7124. Once retrieved please set the code back to 0000. You can contact me should you require any further information. Many thanks, Johan. Protects me too actually One the first booking it charged me like 31k all included which is in line with the deal we made Oof I'm looking at getting into it my self lets do this. I'm also okay with you sending me images on whats app Anyways, I hope you can honor the agreement 🙏🏻 Please explain... 🙏 yup two seven eight two We can also go through the app I dont mind Hey Johan! Any update? crazy how I paid 33.25k and it shows 31.9k on ur side as well but if I check the exchange rate its 33.25 If you'd like to grab my contact now I dont mind Our original deal is still on. Lets sort it out today Okay accepted... 🏆... I just have to head into town quickly, but will wait for your second booking... Needs to equal R20237, to get to the agreed figure... Merci Okay, let's chat and see how we can get a better deal 4 both... Now its more one zero zero What is a fair nightly rate in Rands would you say Not allowing check out :| Hi Dean, please go ahead, I've included a 5% discount to the quoted price.... Thank you Johan! What dates do you have available. Please advise what you are waiting for? I have to approve the 28-31 Mar booking in 30 min. Please advise. Johan. Please see if you can accept - sent you a special offer.. Okay... Perfect do you have wats / app I saw... Airbnb screwing me over proper. You will have to do the two bookings, can you please proceed with the first...? Will get it foor sure! Please try again and let's see if it works this time.... £1,285 = R31,500 + R14,700 R46.2k Cool....Chrome was buggy with the airbnb app, works perfectly in Edge...how weird. R1850 per night.. What are your thoughts? Morning Dean, can you please try again, looks like there was a problem on my side, with some days blocked. I just paid R33,250. That another R14,750 not R20k Lets do it oh I see Hi Dean, can you give me till tomorrow 10h00? Will accept your proposal after 10h00...please advise, Johan. Let me see if I can change anything this side... Hey Johan! Please let me know tomorrow. Willing to pay asap I need the offer from your side. Hey! I will need to do the 6th-31st March, and then stay somewhere else 1st - 6th Oh you just want me to go do it manually- I thought I was waiting on you to send me the offer Hi Dean, I have a potential 3 month booking pending at current rates. I also have accepted bookings until the 6th of March. Can do 6th to end of March, would be willing to give you 5% off should prior booking not come through... Please update your dates... Sounds good... Hi Dean, just a reminder that the cleaning lady will be there from 09h00 tomorrow to clean the apartment. She will wash, dry and replace all the bed linen. Thank you. Johan. Will keep you posted, thank you! The property is also in Lekkeslaap.co.za"
1741381887,"Hi Debbie, it is currently available for the 28-31st... Hi Johan My apologies for my delayed response - I have been travelling and limited access to my email. If your place is still available for the nights of the 28th-31st, please could I book it? Many thanks and kind regards Debbie Hi Johan We are travelling to CT for our son's graduation and to visit our daughter who lives in Vredehoek. Is your apartment available for the dates above? We have to go to Stellenbosch from 25-28th March and would like to return to CT for nights 28-31 - just wondering whether your apartment would be available again for those 2 nights? Many thanks and kind regards Debbie Hi Debbie, I trust your travels are going well. You can check in tomorrow from 16h00, but I'll msg you if we finish earlier. The apartment is at 27 Bellair Rd, Vredehoek. The lock box is by the the entrance on the right and the code is 9988. If you can dial it back to 0000 after retrieving the 2x sets of keys, it would be appreciated. You can contact me at any time should you need anything. Keep well, Johan. Hi Debbie, I'm so sorry, I got a rather long booking from the 25th of Mar to the 15 April, which I couldn't delay further....I trust you understand. Johan."
1742214392,"Hi there Johan! The apartment looks beautiful! As we‘re traveling with a rental car, we’re looking for an accommodation with a parking spot - would this be possible here? :) Thanks in advance & kind regards from Germany! Maike Morning Maike, there is a free parking bay for the car. Keep well, Johan."
1760035356,"Hi Axel, the apartment is being cleaned on the 23rd of Dec, so should be ready at any time on the 24th of Dec. There is a lock box outside the entrance to the top floor, on the right. Dear Axel, You are scheduled for check-out at 10h00 today. Should you want to extend your stay, please message me to check room availability. Later departures can be arranged at your convenience. R500 is charged for departures after 10h00 and the full rate is charged for after 15h00 departures, subject to confirmation by the host. Please return the keys to the lockbox using code: 9474 We would appreciate if you could support our sustainability effort by leaving the shower gel, shampoo and conditioner bottles for our reuse. Should you choose to take them with you, we will levy a charge for the replacement of these units. Your assistance is appreciated. Safe travels, Johan. Hi Axel, We would like to schedule your included cleaning service for the apartment cleaning and linen change. It would be ideal, if you were on an excursion at the time, to prevent any noise / space disturbances. If you have any clothes ironing to be done, you can identify it for ironing. There is a safe in the office, I can share the code with you for your passports / cash / etc. All our cleaners are screened and we can confirm no pre-existing anomalies exist. Provisionally, we have identfied Saturday, the 28th of December should that suit you. Please advise, Johan. Hi Axel, if you need more info about the area, restaurants or activities, please look at the guidebook link below. You're welcome to contact me at any time for any further questions. Safe travels, Johan. https://www.airbnb.com/s/guidebooks?refinement_paths%5B%5D=%2Fguidebooks%2F5586170&s=67&unique_share_id=dfe51c82-e7b2-4c7c-aa12-5f7854d1a880 Hi Axel, happy new year! I;m glad everything was to their/your liking. I've moved the cleaners to 11h00 so you can check out up to 11h00. Thanks, Johan. Dear Axel, Your Airbnb booking is confirmed. Upon arrival at 27 Bellair Road, proceed to the entrance on the right, where you will find the lock box. The lock box code is: 9988, retrieve the key to unlock the front door and proceed up the steps. Should you want to extend your stay simply do it on Airbnb, subject to availability. Trip Summary: Check-in: Dec 24, 2024 at 15h00. Check-out: Jan 2, 2025 by 10h00. Wi-Fi details: JTHome, alexis147 Lock-box code: 9988 Safe travels, Johan. They can drive/Uber to 27 Bellair Rd, Vredehoek and park in the driveway for number 27. Hi Johan! Gern wäre ich mit meinen Eltern zu Gast bei dir. Wir wollen Weihnachten miteinander verbringen und ich möchte ihnen Kapstadt zeigen Viele Grüße Axel Hi Axel, thank you for the enquiry! The dates you requested are available. If you have any questions please contact me. Good morning and happy new year! I hope you had a good one. My parents enjoyed the stay so much. When do we have to check out tomorrow at the latest? Best regards Axel Hi Johan, Dec 28 sounds great - thanks a lot! Hi Johan, when can my parents check in on 24 th and how? Cheers Axel Hi Johan, thank you so much! My parents will check in around 1 pm. Have a wonderful evening"
1766084928,"Hi Randel, I trust all is well! Check out is tomorrow before 10h00. If you can please put the key in die lockbox with the code 7124. Please advise if you have any questions. Many thanks, Johan. Ok thank you Morning Randel, I trust the check-in went smoothly and all is good? Please contact me should you need anything. Thanks Johan. Hey Randel, it was great having you as a guest, you're welcome anytime! Thank you, Johan. Update, morning Randall the apartment should be ready from 15h00 for check-in. There are complimentary items in the fridge to make you stay more convenient. Many thanks, Johan. Thanks for making contact Randel, I'm sure you will enjoy your stay! If you have any questions please let me know. Regards, Johan. Yes it did the place is very amazing. Hi Randal, trust your stay is going well? If you'd like a cleaner to come through tomorrow please let me know. She charges R450 and is very thorough. Keep well, Johan. Hey Randel, trust your travels will go well. You can check in at any time at 27 Bellair Road, Vredehoek the lockbox code is 7124 and is at the entrance of the top floor on the right. Looking forward to hosting you. Many thanks, Johan. Thank you Hello Johan me and my girlfriend will be traveling to Cape Town on vacation. I live the open living room space and the nice view. Ok thank you Thank you, I really enjoyed your place. I would definitely love to stay here whenever I’m in Cape Town again"
